"","9_5_3_1","9_5_3_2","9_5_3_3","9_5_3_4","9_5_3_5","9_5_3_6","9_5_3_7","9_5_3_8","9_5_3_9","9_5_3_10","9_5_3_11","9_5_3_12"
"hsa-mir-541_mature",2.12205603146,2.12205603146,2.12205603146,3.73483612740595,4.45341193551888,2.12205603146,2.12205603146,2.12205603146,2.12205603146,4.36353271700883,2.12205603146,3.65369445162874
"hsa-mir-543_mature",2.12205603146,2.12205603146,4.79792979170062,5.3290413000259,5.46475257232473,4.23277711246295,3.07242049276183,5.9215546026179,2.12205603146,5.05847280012391,5.80082557417583,5.75830746492982
"hsa-mir-548ac_mature",2.12205603146,2.12205603146,2.90664183626934,2.12205603146,3.83472675781642,3.2764472317817,2.12205603146,2.12205603146,2.12205603146,3.18611133837849,2.12205603146,2.12205603146
"hsa-mir-548ai_mature",2.12205603146,2.12205603146,2.12205603146,4.16187584513588,2.12205603146,3.58849606028498,2.12205603146,2.12205603146,2.12205603146,2.5646304475069,2.12205603146,3.42030179257548
"hsa-mir-548ar_mature",2.12205603146,2.12205603146,2.12205603146,2.65598364346621,4.26324306817001,2.12205603146,2.12205603146,2.12205603146,2.12205603146,3.75439415670582,3.57173425294193,4.06417940322934
"hsa-mir-548at_mature",2.12205603146,2.12205603146,2.12205603146,3.57825631224594,2.12205603146,2.12205603146,2.12205603146,2.12205603146,2.12205603146,4.36353271700883,3.67807597789202,2.98787338738183
"hsa-mir-548av_mature",3.88685150825869,2.12205603146,2.12205603146,2.87295569665191,2.93951851005642,2.12205603146,2.12205603146,2.12205603146,2.12205603146,2.12205603146,2.12205603146,3.11704954321932
"hsa-mir-548aw_mature",2.12205603146,2.12205603146,2.12205603146,2.12205603146,2.12205603146,2.12205603146,2.12205603146,2.12205603146,2.12205603146,3.47677028175628,4.52436632252103,4.29172168924671
"hsa-mir-548ay_mature",2.12205603146,6.32662711615774,2.12205603146,3.80581581974927,3.89709644632423,2.12205603146,2.12205603146,2.12205603146,4.23938346761075,4.68502456543455,2.12205603146,4.9911443896648
"hsa-mir-548b_mature",5.16214189568849,2.12205603146,2.12205603146,3.03673581858817,4.84380144783378,3.63267516314274,2.12205603146,2.12205603146,2.12205603146,5.04016756001202,3.16776477644741,5.28219706466206
"hsa-mir-548e_mature",2.12205603146,2.12205603146,6.11122944130104,3.65924269609498,3.45985625969337,6.61938713748186,3.93556056262176,2.12205603146,2.12205603146,3.75439415670582,7.8702573651714,3.22929586790033
"hsa-mir-548f-1_mature",2.12205603146,2.12205603146,2.12205603146,4.26126568315535,2.12205603146,2.12205603146,2.12205603146,2.12205603146,2.12205603146,2.74554449543857,3.62616305149907,2.12205603146
"hsa-mir-548h-5_unannotated",2.12205603146,2.12205603146,2.12205603146,2.12205603146,2.12205603146,2.12205603146,2.12205603146,2.12205603146,2.12205603146,2.74554449543857,3.72773360824985,3.11704954321932
