miRNA,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
hsa-mir-382_mature,27.824071110304526,-1.2186865951424202,1.4323385215815303,-0.8508369891475066,0.39485991112587704,0.6032317678404965
hsa-mir-3176_mature,26.194265504229367,-0.9797855196952165,1.1543788780225561,-0.8487555847986261,0.396017309338839,0.6035456108673651
hsa-mir-3909_unannotated,17.86847529013166,0.792096423094049,0.943313284867496,0.8396960329094826,0.40107883886339873,0.6097937262335607
hsa-mir-1236_mature,21.398346585076037,-0.833730616739447,1.002851261954391,-0.831360191056293,0.4057701808229123,0.6154504656500631
hsa-mir-4667_mature,14.318122974203153,1.220305459830697,1.4846520044795453,0.8219471338392752,0.41110698566957765,0.6220568709176904
hsa-mir-17_mature,53.505103192063054,-0.9315116125636685,1.1401351179059611,-0.8170186129118953,0.41391779132781137,0.62333463112074206
hsa-mir-4707_mature,47.4335909810872,1.0883216748632416,1.3298804293026623,0.8183605464695163,0.4131513429834584,0.62333463112074206
hsa-mir-1273c_mature,5.359809000273923,1.1758571950502394,1.4633242502990196,0.8035520458367048,0.4216557274071793,0.6320503471397358
hsa-mir-129-1_mature,9.74518172483054,0.9930923655068918,1.2413179437642268,0.8000306210795561,0.42369305604793023,0.6320503471397358
hsa-mir-143_mature,4424.252445115151,0.8547338320998414,1.0676353875101812,0.8005858948654327,0.42337141914171794,0.6320503471397358
hsa-mir-6745_mature,8.583734542003597,1.432505442286241,1.7869410102046581,0.801652340007674,0.42275409217732796,0.6320503471397358
hsa-mir-4687_mature,5.414393745325947,1.1226008100325737,1.4077241841399564,0.7974579272561282,0.4251851282151084,0.63278725654549
hsa-mir-1304_mature,401.7224192515878,0.5651861245129627,0.7332122096369776,0.7708356695161872,0.4408043418042203,0.6544963763556807
hsa-mir-1276_mature,104.0722335128428,0.6469120485752711,0.8433768300954205,0.767049823389242,0.4430518931636826,0.6562964959480719
hsa-mir-125b-2_mature,18.756484412234816,-0.7316115348358848,0.9625438507306631,-0.7600812516546872,0.4472060186197621,0.6584001058930415
hsa-mir-1283-2_mature,2.2220016645499756,-2.237055596639131,2.952598536034107,-0.7576565419706248,0.4486566216334571,0.6584001058930415
hsa-mir-24-1_precursor,3.176523499768703,-2.2170497333273373,2.931872784303533,-0.7561889264762209,0.4495359310507435,0.6584001058930415
hsa-mir-450a-2_mature,2.150874286506302,1.6626140187363203,2.1992987889527695,0.7559745983982468,0.4496644256335757,0.6584001058930415
hsa-mir-584_mature,353.9127470186666,-0.27465831892780507,0.360053347860598,-0.7628267326489202,0.4455667360158362,0.6584001058930415
hsa-mir-4473_mature,22.5268064992368,-1.06071913480135,1.4139505126962333,-0.7501812300196323,0.45314556188650545,0.6619684014655403
hsa-mir-6791_mature,5.2030345863293235,1.2114205665051365,1.6189799390101702,0.7482616290142472,0.45430236418519315,0.6621326411342815
hsa-mir-3126_mature,8.120381700640769,-1.0904418179271467,1.4612872351881332,-0.746220039201778,0.4555345047615155,0.6624056789422038
hsa-mir-3613_mature,45.01584331934179,-0.7716045392005215,1.0528505409629043,-0.7328718646949035,0.463636584695621,0.6695799423622408
hsa-mir-574_mature,10257.71044785029,-0.9533268710870307,1.2956673627650783,-0.735780570294323,0.46186424743966625,0.6695799423622408
hsa-mir-590_mature,8.784537480627682,1.0733671845606587,1.4626865079587916,0.7338326966990105,0.4630507102993086,0.6695799423622408
hsa-mir-6877_mature,9.221661695115221,1.2739485826283852,1.7543916171174683,0.7261483526246727,0.4677478297451235,0.6739821001327462
hsa-mir-5001_mature,13.281859941142931,1.167921467404824,1.6221385039110876,0.7199887460835711,0.47153192465129046,0.677893968773057
hsa-mir-105-1_mature,3.997222626658887,1.305362828286725,1.8273670375229139,0.714340798253759,0.47501647011708914,0.67982041095764
hsa-mir-3913-1_mature,2.5957191561703437,1.5547822888885476,2.1753646971383955,0.7147225892439097,0.4747804766350036,0.67982041095764
hsa-mir-10b_mature,502.07716309549966,-0.8102777650616558,1.1464248814708302,-0.7067866182580517,0.4796990917462897,0.6840253772107964
hsa-mir-124-1_mature,2.6984327193914583,-1.3556919949610464,1.9246388937999528,-0.7043877162247336,0.4811913536845665,0.6840253772107964
hsa-mir-3128_mature,37.76026853785409,1.1336898554264097,1.608465058711023,0.7048271575976389,0.4809178056771074,0.6840253772107964
hsa-mir-4467_mature,18.334009414079773,0.9167609547924813,1.3103744822266499,0.6996175270710996,0.48416619377085096,0.6867144672275605
hsa-mir-6886_mature,8.058909905408632,-1.5208881411760693,2.2050378913734465,-0.6897333361599322,0.4903618978815675,0.6939496501270397
hsa-mir-532_mature,330.35497841191693,0.220938985074065,0.32448034575815143,0.6809009789416951,0.495934148621659,0.7002722722185564
hsa-mir-105-2_mature,2.9796705522438938,1.1602922722688889,1.7128480404590212,0.6774052600474386,0.4981488618783965,0.701478071814644
hsa-mir-3187_mature,68.49832347484273,-0.6923324204572908,1.0240657009543945,-0.6760625024469236,0.49900096275773576,0.701478071814644
hsa-mir-376a-1_mature,8.59413028535393,-1.3020655344447938,1.9359220118173521,-0.6725816053005546,0.5012135074932392,0.7030295658201631
hsa-mir-1269a_unannotated,185.49432485500097,-0.4008269014000058,0.6053279476720913,-0.6621648693761211,0.5078655660031459,0.7107875691964559
hsa-mir-1284_mature,187.16769342946804,0.7050761048556631,1.0722234279312721,0.6575831925404053,0.5108059974983054,0.7133281991496159
hsa-mir-6741_mature,2.2297800103596552,1.4494587222359634,2.222306588326349,0.6522316631961981,0.5142517367735339,0.7165617606910339
hsa-mir-30a_mature,84.2570827155329,0.4986641632865206,0.7694323946580348,0.6480935384948875,0.5169244529401931,0.7187063665879
hsa-mir-133a-2_mature,7.5857074438479275,0.9096622901867587,1.4170229714344402,0.6419531006373985,0.5209036348205734,0.7195052385103345
hsa-mir-329-2_mature,18.43164995813893,0.5400941676959032,0.841264783145828,0.6420025876707611,0.5208715028483426,0.7195052385103345
hsa-mir-6884_mature,4.392023849350571,-1.8730639670067228,2.9173344439923508,-0.6420463621728089,0.5208430808783624,0.7195052385103345
hsa-mir-615_mature,16.389470629954808,-1.1208417872115437,1.7619080426897458,-0.6361522622375092,0.524677184476821,0.7231420325180533
hsa-mir-4688_mature,3.8729207204003107,-1.8319229984663814,2.9213780664086837,-0.6270749477894197,0.5306101079813802,0.7297327732325272
hsa-mir-365a_mature,171.49835262809924,0.5024158612518378,0.822137423009291,0.6111093439985154,0.5411271942657152,0.7425858033862845
hsa-mir-6796_mature,2.969376187685438,1.7999777774894432,2.9819054165749916,0.6036334242810735,0.5460873856691415,0.7477740875037489
hsa-mir-4661_mature,22.802428816358447,0.6569434758284631,1.0976849652488923,0.5984808908077791,0.5495191057533564,0.7508515367405775
hsa-mir-4662a_mature,34.1361532295463,0.48164132459488546,0.8238812179344513,0.5846004425278757,0.558816410071527,0.7619131268502111
hsa-mir-124-3_mature,2.6270405275426287,-1.0697583257543484,1.8884431075331496,-0.5664763325339257,0.5710700174343775,0.7700480933710703
hsa-mir-1303_unannotated,5.243467941225324,-1.0595658842037445,1.8663669853141873,-0.5677157239391348,0.5702280129103521,0.7700480933710703
hsa-mir-2110_unannotated,50.27473456347451,-0.4912850659676738,0.8695235439228428,-0.5650049034339523,0.5720704289870254,0.7700480933710703
hsa-mir-3622b_mature,3.9761420027649144,-1.6650380143364834,2.919736534724936,-0.570269952282987,0.5684946174156698,0.7700480933710703
hsa-mir-423_mature,80493.94374950038,-0.1177802263239168,0.20684160290730877,-0.5694223244667914,0.5690695702210808,0.7700480933710703
hsa-mir-6894_mature,7.3674649241788455,-0.9268307177719023,1.6316911793242956,-0.568018464226616,0.5700224304074325,0.7700480933710703
hsa-mir-92a-1_mature,209.14268213440894,-0.1725771220644793,0.30824270395074455,-0.5598741506370128,0.5755652815132382,0.7731109925410868
hsa-mir-512-2_mature,12.370265839664606,-0.5814228107374301,1.047578636293223,-0.555015910590493,0.5788837777195845,0.7759245561822762
hsa-mir-3934_mature,29.2513699070129,-0.6171930592482764,1.1202871379151802,-0.5509239893594188,0.5816857817284984,0.7780354126917046
hsa-mir-548k_mature,23.979244106314486,0.7717254402293976,1.4105301049757473,0.5471173124962595,0.5842981389980624,0.7782458405982595
hsa-mir-6768_mature,2.1507939420230886,-1.6168086798527865,2.9484760330814077,-0.5483540180460902,0.5834488430315423,0.7782458405982595
hsa-mir-6508_mature,4.7726686496420365,-1.347173502982075,2.47776915920458,-0.5437042018129519,0.5866450405242184,0.7797336597323994
hsa-mir-218-2_mature,12.600105563946164,0.4491408030377442,0.8362564039854702,0.5370850386283534,0.5912088748765153,0.7808883888993973
hsa-mir-3688-1_mature,13.663318354248911,-0.63705044722578,1.179013618773381,-0.5403249267710349,0.5889729708932787,0.7808883888993973
hsa-mir-6812_mature,7.237781549378761,-1.5295791189656425,2.8423967209021197,-0.5381300603527943,0.5904872606891842,0.7808883888993973
hsa-mir-128-2_mature,23899.013855182184,0.11139951243842931,0.21064143645484917,0.5288584920104631,0.5969036180260221,0.7851387838765519
hsa-mir-1323_mature,119.78124523107466,0.5612710524318526,1.059530675437576,0.5297355380485356,0.5962953044827752,0.7851387838765519
hsa-mir-3130-2_mature,15.411498055804437,0.33970092661556706,0.656122792503604,0.5177398659164872,0.604639779415448,0.7887687657394938
hsa-mir-3144_mature,100.25300733789416,-0.5255209394272367,1.0087041908378978,-0.5209861763246006,0.602376401285004,0.7887687657394938
hsa-mir-33a_mature,16.382367157198043,0.6807907313159408,1.3139458389614735,0.5181269357753965,0.6043697080259365,0.7887687657394938
hsa-mir-6881_mature,24.006962508740052,-0.5870558795591795,1.1256808246696128,-0.5215118412730183,0.6020102588574712,0.7887687657394938
hsa-mir-378d-1_mature,2.0376850235103663,-1.3904674017419156,2.700040068548966,-0.5149802841589568,0.6065667973227458,0.7896578018534309
hsa-mir-1468_mature,43.63840926292678,0.7000563433679052,1.3652426709556038,0.5127706291789866,0.6081117772077265,0.7897650789440989
hsa-mir-3605_mature,108.3912157252395,-0.3960885808002748,0.7746686941965629,-0.5113006163377658,0.6091405735073571,0.7897650789440989
hsa-mir-6767_mature,10.12517416768131,-0.879150042785765,1.7280466977457558,-0.5087536372325007,0.6109249206548704,0.7904620401942608
hsa-mir-6749_mature,3.787370275632407,-1.277580084570296,2.520911443713051,-0.5067929251368497,0.6123001209604555,0.7906278547636024
hsa-mir-133a-1_mature,7.8331925414229095,0.7353612299220522,1.4738615767073235,0.49893507066306997,0.6178251263697514,0.7942396037934902
hsa-mir-6775_mature,7.679830898025821,-0.890597801888566,1.790243115991502,-0.4974731051515986,0.6188554641545492,0.7942396037934902
hsa-mir-9-3_mature,22.09162102956091,-0.39869159401072524,0.8011482351643695,-0.49765021816334243,0.6187306016889869,0.7942396037934902
hsa-mir-4727_mature,14.391532164476539,0.7364189839553871,1.4949400085302356,0.49260771653265495,0.6222897946211465,0.7970337975551655
hsa-mir-329-1_mature,20.002562004617317,0.4067851597282227,0.8418829978555912,0.48318490902461353,0.6289644495278242,0.8023409678081298
hsa-mir-602_mature,3.5153773174963665,-1.2220390708209101,2.528253303766894,-0.48335309954907213,0.628845043272148,0.8023409678081298
hsa-mir-345_mature,1698.7425913876457,-0.3937623032158316,0.8182122803199643,-0.48124711971060824,0.6303408753831017,0.802482158620254
hsa-mir-578_unannotated,22.327961130838208,-0.566455267895106,1.2091587971502795,-0.46847053441625375,0.6394481376671344,0.8124451288195654
hsa-mir-3682_mature,23.627817349266955,-0.7522349542593142,1.636642840336069,-0.4596207160902924,0.645788486870194,0.8180199535216214
hsa-mir-576_mature,143.13608085814917,0.42615058139785184,0.9289461945122406,0.4587462480769509,0.6464163986030479,0.8180199535216214
hsa-mir-6728_mature,6.3958703976786895,0.679206591896137,1.5135662635071174,0.44874585822382995,0.653614999414988,0.825481891691439
hsa-mir-4724_mature,17.296139373268836,0.6904060642696991,1.5858603044563222,0.4353511228761034,0.6633075823162431,0.833976994927665
hsa-mir-516a-2_mature,12.852820470499635,0.6463733765410435,1.4893359309927419,0.43400106254751575,0.6642876694613105,0.833976994927665
hsa-mir-6816_mature,15.022487856623385,-0.6058718843295955,1.3898345214527543,-0.4359309507554143,0.6628868282996833,0.833976994927665
hsa-let-7b_mature,478.4663945736767,0.32960967797352664,0.7896596753432256,0.41740725563865444,0.6763805486906097,0.8474807665411987
hsa-mir-6715a_unannotated,17.566976798038006,-0.70497962947734,1.701871711590853,-0.4142378210272668,0.6786999458931635,0.8487095970340546
hsa-mir-4786_mature,8.345188506830207,-1.0101832990024129,2.4703103132928037,-0.4089297176822646,0.6825912395369345,0.8518953658787726
hsa-mir-92a-2_mature,134925.64498481067,0.09754459446494557,0.24251229380554373,0.4022253591117356,0.6875181807926405,0.8563585984725621
hsa-mir-371a_mature,53.72070511808125,-0.4590301037139977,1.1480609755482472,-0.3998307698724727,0.6892811658031992,0.8568710963122124
hsa-mir-103a-2_precursor,20.014752458140027,-0.5446387347505423,1.402048227887606,-0.3884593439208018,0.6976761352154973,0.8656099211871336
hsa-mir-6807_mature,43.82972235113459,-0.38918265983997574,1.0118592663210408,-0.3846213330189503,0.7005179863471205,0.8674382877813953
hsa-mir-551a_unannotated,12.448958855728264,-0.5262250156033161,1.3936026682114,-0.3776004650440949,0.7057274191699998,0.8677585374738767
hsa-mir-659_mature,13.403736009107305,-0.456360047495428,1.2108404367457646,-0.3768952816953603,0.7062514279755842,0.8677585374738767
hsa-mir-6786_mature,22.174598863709686,-0.6014603860896544,1.583225851561802,-0.3798955060620901,0.7040229833524,0.8677585374738767
hsa-mir-96_mature,141.79446371376974,0.271096819878722,0.7175104432692895,0.37782978968708386,0.7055570422871168,0.8677585374738767
hsa-mir-12136_mature,1719.0405190474792,0.10366609622999219,0.2784529881927026,0.3722929924467191,0.7096747154778571,0.870278084357759
hsa-mir-188_mature,18.965077516558996,-0.46623385509211784,1.295783464194247,-0.35980846181119824,0.7189903748218497,0.8725767920589265
hsa-mir-214_mature,5.248860099002611,-0.6846844652597294,1.8854659981774884,-0.3631380602575452,0.7165017544320599,0.8725767920589265
hsa-mir-23a_mature,61.37306849620096,-0.4564126923104099,1.240670395645625,-0.3678758628498587,0.7129657987630651,0.8725767920589265
hsa-mir-3150a_mature,2.754913034809165,0.5608998856856311,1.572030471206216,0.35679962695332085,0.7212418155566573,0.8725767920589265
hsa-mir-3609_mature,7.677609235165741,0.6496371145769391,1.8297576799839939,0.3550399715128518,0.7225596464210353,0.8725767920589265
hsa-mir-5699_mature,2.510518328916419,-1.0580438107227264,2.937700787512834,-0.3601605089327376,0.7187271050479677,0.8725767920589265
hsa-mir-600_unannotated,2.4116451805064285,-1.044898835897299,2.9406193946433716,-0.3553329063260228,0.7223402061581405,0.8725767920589265
hsa-mir-6815_mature,14.821191843966613,0.473516131757443,1.2962618977704898,0.3652935665021619,0.7148922802794698,0.8725767920589265
hsa-mir-3162_mature,2.9775733270055675,-1.0117385474312293,2.929248077139417,-0.34539189607295107,0.7297997687574711,0.8789108435737621
hsa-mir-6824_mature,3.123181562221837,-1.0082726835236346,2.9279808099148417,-0.3443576816177834,0.7305773100368653,0.8789108435737621
hsa-mir-516a-1_mature,14.113656474566675,0.5127453685712889,1.5067033503267786,0.34030943679794906,0.7336235112822118,0.879238763994182
hsa-mir-6727_mature,6.085934717475314,-0.6271601097129289,1.8369958174500636,-0.34140530084793047,0.7327984850784081,0.879238763994182
hsa-mir-107_unannotated,3.2020498898823724,0.8449076646763454,2.514951694273498,0.33595383426257674,0.7369056800099214,0.8815060398609248
hsa-mir-125b-1_mature,28.00110295200065,-0.29450264236047646,0.902200894249221,-0.3264269014115209,0.7441013868426615,0.8850836222930064
hsa-mir-3131_mature,30.910684887524035,-0.3472682880051355,1.0946691256603718,-0.3172358476773901,0.7510646510940654,0.8850836222930064
hsa-mir-3170_unannotated,32.19410696375376,-0.4534345557007413,1.4241270772506234,-0.31839472961649484,0.7501855355909597,0.8850836222930064
hsa-mir-378d-2_mature,1.7747159138358404,-0.8737488465141791,2.6931017751732647,-0.3244395939911945,0.7456052477934025,0.8850836222930064
hsa-mir-4479_mature,4.58343525238862,0.632582314485582,1.9781107704588876,0.3197911481665073,0.7491266582835493,0.8850836222930064
hsa-mir-4669_mature,17.267548362191555,0.6005041592708281,1.8366547039338632,0.3269553923144238,0.7437016243204413,0.8850836222930064
hsa-mir-7854_mature,114.42237994019406,0.3472829758143519,1.0610450964193372,0.327302748004126,0.7434389141986197,0.8850836222930064
hsa-mir-9-1_mature,22.945532777822024,-0.29116132419197355,0.9174097548256213,-0.3173732595063988,0.750960395030297,0.8850836222930064
hsa-mir-519a-1_mature,4.655128354415179,0.6639237925438564,2.114932611399757,0.3139219609008922,0.7535803105194202,0.8864005878836966
hsa-mir-323a_mature,29.090499545025395,-0.34886154647832923,1.1709177021885049,-0.2979385705983343,0.7657500489318695,0.8986080925437965
hsa-mir-548ay_mature,11.543448505318546,-0.5672014492798522,1.9125257126271868,-0.29657193392746717,0.7667933407984131,0.8986080925437965
hsa-mir-1293_mature,6.392193123359972,0.521622998686575,1.7762097905227958,0.29367195331866996,0.7690085877703066,0.8995414107866685
hsa-mir-943_mature,4.504470205856899,-0.641381097759553,2.2209705465776444,-0.2887841528325871,0.7727465598916925,0.9022492062087164
hsa-mir-202_mature,6.247681395674381,-0.5332287085113023,1.899665683069226,-0.2806960789278367,0.7789435164578459,0.9051003923547154
hsa-mir-34a_stemloop,5.434230309978248,-0.6112763942255045,2.196780034585874,-0.2782601738005777,0.7808126459510856,0.9051003923547154
hsa-mir-6739_mature,8.996353942157526,-0.47905146247414027,1.6957134316282787,-0.28250732319442656,0.777554532086905,0.9051003923547154
hsa-mir-874_mature,4.7489580767589015,0.43577162078509896,1.5666909886542584,0.2781477802201531,0.7808989189558821,0.9051003923547154
hsa-mir-181c_mature,18.708618911882944,-0.3527243341806596,1.2961081092558726,-0.2721411367321568,0.7855135002007889,0.9054828347769095
hsa-mir-452_mature,1171.909504824054,0.07042991953008579,0.25847468925027095,0.2724828482602072,0.7852507776256331,0.9054828347769095
hsa-mir-6773_mature,4.55951818900136,-0.5944343398394233,2.159355665661851,-0.2752832010456354,0.7830986696974139,0.9054828347769095
hsa-mir-4779_mature,6.767710564540575,0.5653747451406015,2.1587485265259834,0.2618993079524849,0.7933990731757083,0.9129129081549893
hsa-mir-134_mature,4.801717243422789,-0.6365132896507315,2.506573560738484,-0.2539376061491699,0.7995437612940841,0.9160002414483438
hsa-mir-15b_mature,120.99104293909765,0.1464876998614399,0.6306122804207167,0.23229439769823346,0.8163093634358268,0.9160002414483438
hsa-mir-320c-2_mature,64.56169451836502,0.09167426404619938,0.39409976911665645,0.23261689356398257,0.8160589079642784,0.9160002414483438
hsa-mir-33a_precursor,11.596210111811343,0.39365345569210874,1.5983255976926791,0.24629115385524794,0.8054568572808538,0.9160002414483438
hsa-mir-3688-2_mature,12.71345181273454,-0.2716354525944599,1.1207662096063238,-0.24236584781573098,0.8084966950712291,0.9160002414483438
hsa-mir-4326_mature,595.7902818058569,-0.11923742094471114,0.509905394244728,-0.23384224267979284,0.8151074536726585,0.9160002414483438
hsa-mir-450b_mature,37.222321406763555,0.28275043377090686,1.1496984570350404,0.24593442918945244,0.8057329915222236,0.9160002414483438
hsa-mir-4728_mature,15.506009549560243,0.3527378169710749,1.4853769300819597,0.23747360675085458,0.8122893924057308,0.9160002414483438
hsa-mir-636_mature,17.142533367536128,-0.4381593189331796,1.741761374062144,-0.25156104932520257,0.801380368653515,0.9160002414483438
hsa-mir-654_mature,16.335054069647992,0.38524275774988115,1.582162617083041,0.24349125278925826,0.8076248605089501,0.9160002414483438
hsa-mir-6761_mature,9.921544022522102,-0.38408463426112766,1.6315261282599955,-0.23541433238997506,0.813887162991859,0.9160002414483438
hsa-mir-6769a_mature,2.2369824934002605,-0.6546300949044016,2.680503097982546,-0.24421911520904507,0.8070611234147747,0.9160002414483438
hsa-mir-6800_mature,4.325760053553934,-0.507203666191094,2.156683758594154,-0.23517757954542093,0.8140709069577212,0.9160002414483438
hsa-mir-939_mature,4.359849735624389,-0.586043941813404,2.4992600271321046,-0.23448698232728035,0.8146069381131945,0.9160002414483438
hsa-mir-222_mature,745.921030997363,-0.32843269478553605,1.4678008774418563,-0.22375834476808737,0.822945344182745,0.9197883094686518
hsa-mir-4665_mature,8.345427564974539,-0.47505978019859996,2.1729032156807753,-0.21862905663276985,0.8269390163992612,0.9197883094686518
hsa-mir-6514_mature,47.44197287810071,-0.21982833331881824,0.9994951930730857,-0.21993936023136415,0.8259183817262463,0.9197883094686518
hsa-mir-7114_mature,10.578863813163366,0.34391217508447697,1.5700964597668032,0.21903888321330023,0.8266197587089192,0.9197883094686518
hsa-mir-7706_mature,276.73277802206326,0.1766428387216276,0.7902248335804833,0.22353491211009474,0.8231192145142745,0.9197883094686518
hsa-mir-376a-2_mature,5.328209366631444,-0.45744159708429266,2.1537149932427546,-0.21239653274435483,0.8317976905439783,0.9235722168211598
hsa-mir-148b_mature,105.71748083293527,0.11789959169588025,0.5811400569553544,0.20287638114909326,0.8392316554952137,0.9269562187873963
hsa-mir-4644_mature,17.29235207558107,0.3249238974443345,1.601481928996784,0.20288951848983802,0.8392213869381326,0.9269562187873963
hsa-mir-6855_mature,4.8034256396401895,-0.4523735191092859,2.190933414582925,-0.20647524753526184,0.8364196977732928,0.9269562187873963
hsa-mir-466_mature,14.472749502072856,0.2459278727691624,1.3490374717912543,0.18229877072474415,0.8553482633408132,0.939665357797369
hsa-mir-549a_mature,33.229742199678086,0.2238907616686081,1.2395737871993227,0.18061914827552467,0.8566665249319864,0.939665357797369
hsa-mir-5582_mature,1.9026073239687757,0.4921385643642615,2.6887972225876777,0.18303297854891085,0.8547721425514335,0.939665357797369
hsa-mir-6862-1_mature,25.459847334703298,0.16940599174937698,0.9244445466562308,0.1832516535060196,0.8546005668624145,0.939665357797369
hsa-mir-3130-1_mature,15.487175138879396,-0.10716187364667146,0.60096520842131,-0.1783162688039422,0.8584746029062026,0.9399650321887747
hsa-mir-432_mature,4.9001036430569656,0.3815382507888765,2.206281280366177,0.17293273264121267,0.8627043023284011,0.9399650321887747
hsa-mir-4424_unannotated,5.448541896353902,-0.3746224829640234,2.1689357437557986,-0.1727217987174277,0.8628701084130393,0.9399650321887747
hsa-mir-4743_mature,5.456807234835514,-0.3721995678016409,2.116099121513475,-0.17588947701818267,0.8603807725914259,0.9399650321887747
hsa-mir-512-1_mature,11.2764805445763,-0.16523094114875148,1.06987233983147,-0.15443986632534049,0.877262921929421,0.9527613664154699
hsa-mir-6826_mature,5.577209102525337,0.3390548409676799,2.201885503237212,0.15398386540499107,0.8776224573921679,0.9527613664154699
hsa-mir-3140_mature,23.572578848084646,0.18073792791071908,1.2221202969978706,0.14788881941875973,0.882430511990073,0.9563434950456517
hsa-mir-129-2_mature,8.292749203837806,-0.18124158806693386,1.3388255330426568,-0.13537356705099474,0.8923165221681236,0.9571716148728862
hsa-mir-1909_mature,6.412409537127768,-0.22148467438594308,1.5631974384419964,-0.14168694813541394,0.8873272848056979,0.9571716148728862
hsa-mir-1910_mature,4.938196483833386,0.2418429898160372,1.8554352874813391,0.13034299360789187,0.8962950662046676,0.9571716148728862
hsa-mir-3194_mature,9.758168571472241,0.20748762221858064,1.55491444429057,0.13343989631098122,0.8938454948252934,0.9571716148728862
hsa-mir-3199-1_unannotated,4.5934709548775965,-0.39857094734984283,2.915304772223653,-0.136716734094951,0.8912547018430373,0.9571716148728862
hsa-mir-320d-1_mature,48.290940495111855,0.0873407002468598,0.6732642063591033,0.12972722955106025,0.896782238540212,0.9571716148728862
hsa-mir-504_mature,13.07067296110819,-0.25200186871884117,1.858360939005098,-0.13560437234208886,0.892134048756238,0.9571716148728862
hsa-mir-5189_mature,9.224790540887813,0.22340959012943165,1.5949147722115473,0.14007619342546218,0.888599790018589,0.9571716148728862
hsa-mir-6813_mature,5.806961849714686,-0.2954176436145268,2.194003603652672,-0.1346477476712904,0.8928903881468915,0.9571716148728862
hsa-mir-320c-1_mature,58.39038871984618,-0.06299177605386762,0.49514387793181275,-0.12721913540965227,0.8987669605696391,0.9576777361363885
hsa-mir-374b_mature,99.24748282377287,0.06644871048337844,0.530299273906064,0.12530417021681423,0.900282750851146,0.957683328925548
hsa-mir-499a_mature,69.84673959166062,-0.09062437721611098,0.7503295687645166,-0.1207794294516901,0.9038657437305722,0.9589441642836153
hsa-mir-6804_mature,6.676314784884697,-0.22207759865705134,1.850839959856601,-0.1199874670278123,0.9044930760908548,0.9589441642836153
hsa-mir-4676_mature,10.713227604480775,-0.17120456175415694,1.4648067907561313,-0.11687859643644974,0.9069562594581375,0.9599503647687132
hsa-mir-6862-2_mature,27.386954802104857,0.10685865599751287,0.9390691019994171,0.11379211153896447,0.9094025920541957,0.9609354056039334
hsa-mir-301b_mature,29.301171420620626,-0.1317262617592,1.212669511996169,-0.10862502970192273,0.9134999073902854,0.9634109943697695
hsa-mir-3074_mature,41.753050981368176,-0.15779576505759693,1.474650203399273,-0.1070055560931371,0.9147845719410115,0.9634109943697695
hsa-mir-125a_mature,284.2831056615198,0.05848366027476722,0.5788378478839018,0.10103634461459293,0.9195216089551865,0.9667938641419375
hsa-mir-1292_mature,659.119040959706,-0.08492952365629614,0.9836882403147835,-0.08633784584953298,0.9311978541459803,0.9695063695533065
hsa-mir-191_mature,118.2022498596713,-0.04069235206770705,0.5253567477477781,-0.07745660875615765,0.9382603087209227,0.9695063695533065
hsa-mir-218-1_mature,11.625616043338265,0.06775542920407727,0.9382349033743187,0.07221584803592149,0.9424301331944246,0.9695063695533065
hsa-mir-3189_mature,22.88580237732645,0.12587089831497883,1.6735723232982225,0.07521091055504342,0.9400469035760531,0.9695063695533065
hsa-mir-3615_mature,344.55906704448455,-0.027956096341604387,0.3561715539322906,-0.07849053646468054,0.9374378578065309,0.9695063695533065
hsa-mir-374a_mature,67.77286353756296,0.059630188143060314,0.769418450516812,0.07750033561452446,0.9382255242965291,0.9695063695533065
hsa-mir-381_mature,7.819255138573997,-0.14097023543092188,1.5644632391084021,-0.09010773273986403,0.9282016043820879,0.9695063695533065
hsa-mir-4326_unannotated,16.289341275146196,0.11505019237784929,1.617975595931012,0.07110749548212274,0.9433122027418709,0.9695063695533065
hsa-mir-6513_mature,8.836344121678248,0.09702337488917062,1.306819649400036,0.07424389045092357,0.9408163226662823,0.9695063695533065
hsa-mir-6515_mature,11.363460636450315,-0.10792774206046275,1.2875762766612402,-0.08382240649876342,0.9331976329013694,0.9695063695533065
hsa-mir-6758_mature,5.784005725719864,0.10852552062326179,1.5315745744795324,0.0708587896610529,0.9435101419785332,0.9695063695533065
hsa-mir-6763_mature,3.9955964099298478,0.21910938948280856,2.9250600981948205,0.07490765390360024,0.9402881867349706,0.9695063695533065
hsa-mir-7113_mature,4.032683563124974,-0.15642925863501203,2.133724178314154,-0.07331278345386051,0.9415572193501737,0.9695063695533065
hsa-mir-9-2_mature,18.85843848524562,0.0655496246033118,0.8644503864269233,0.07582809335565387,0.9395558651982429,0.9695063695533065
hsa-mir-362_mature,70.56335909301293,-0.05143607496314508,0.7924656866444297,-0.06490637491314354,0.9482485448528438,0.9727986689914286
hsa-mir-138-2_mature,6.252378774484626,0.09780744110986893,1.554247174968473,0.06292914195700751,0.9498229289015532,0.9728396396180691
hsa-mir-10399_mature,45.3428524056328,-0.05300384152384148,0.8942037630657108,-0.05927490323024561,0.9527331502797518,0.9742464794796171
hsa-mir-624_mature,40.659221489312756,-0.08257619932015715,1.59381572032864,-0.05181038075288289,0.9586797840174912,0.9787487650033647
hsa-mir-149_mature,361.3168393981683,-0.04135855848727739,0.8342461021928627,-0.04957596850445462,0.960460297432788,0.9789900780906554
