"","9_5_3_1","9_5_3_2","9_5_3_3","9_5_3_4","9_5_3_5","9_5_3_6","9_5_3_7","9_5_3_8","9_5_3_9","9_5_3_10","9_5_3_11","9_5_3_12"
"hsa-mir-16-1_mature",1331.73044608893,1874.84484150808,1318.18779717478,5.42765286475405,4310.26657869826,3538.95825370009,21.5414516930205,1282.27459818107,1890.2336546341,4501.27368135563,3790.46198412274,5789.34708043013
"hsa-mir-16-2_mature",968.866133669125,1883.12839750885,1367.00956744051,4275.1812398046,4471.60731515945,3585.65669702196,2103.22901075491,992.167223026983,1786.77412028283,4510.77003933318,3665.04228611868,5262.16162868228
"hsa-mir-17_mature",0,2.76118533359069,190.009051845013,31.3597721074678,24.6891518428167,32.9828166119507,0,172.130375924759,55.9240726223107,48.3075601466345,26.2784129151367,57.6188389550761
"hsa-mir-181a-1_mature",208.14044316466,38.6565946702697,262.581953591373,293.093254696719,220.19278445861,231.859403905792,278.080558218992,85.0981633785327,187.345643284741,306.773651187602,10.7502598289195,2.69246911005029
"hsa-mir-181a-2_mature",60.7843772073785,146.342822680307,262.581953591373,119.408363024589,86.9861977717845,93.0703241030291,254.580792735697,59.9555241985117,190.141846915857,63.9971950660543,95.956022917393,119.007134664223
"hsa-mir-181b-1_mature",55.2585247339805,0,14.5145803492719,383.554135775953,315.217310737358,6.85781335496004,1.95831379027459,156.657982583208,109.051941613506,328.656563048898,187.930468120371,3.7694567540704
"hsa-mir-181b-2_mature",106.833147819029,0,9.23655113135482,404.058602153912,338.758129936322,273.006284035552,74.4159240304345,189.536818434005,111.848145244621,16.5154051783366,198.680727949291,497.568291537293
"hsa-mir-181c_mature",0,69.0296333397673,0,3.61843524316937,9.47374431177851,46.6984433218707,13.7081965319222,1.93404916769392,41.9430544667331,3.71596616512573,33.8434105725245,0.538493822010057
"hsa-mir-181d_mature",1.84195082446602,0,31.6681753075022,121.820653186702,116.555763350972,53.5562566768308,68.5409826596108,83.1641142108387,0,2.06442564729207,69.6776100022563,151.855257806836
"hsa-mir-182_mature",34.9970656648543,4439.98601641383,3633.92311653588,65.7349069175768,26.1245676476316,27.4312534198402,37.2079620152173,110.240802558554,5220.51217929271,90.4218433513928,80.0297120597344,70.0041968613074
"hsa-mir-183_mature",8292.462611746,9327.28405686935,23.7511314806267,115.186855240891,79.5220355867469,119.521889900732,95.9573757234551,34.8128850184906,7723.11442914111,76.3837489498067,62.51077011631,110.391233512062
"hsa-mir-184_mature",0,57.9848920054045,0,47.0396581612017,116.842846511935,96.6625120508653,0,1.93404916769392,0,47.8946750171761,33.8434105725245,60.8498018871365
"hsa-mir-1843_mature",1.84195082446602,19.3282973351348,0,250.275104319214,243.446520496611,219.450027358721,60.7077274985124,1.93404916769392,13.9810181555777,227.912591461045,259.200709208394,296.171602105531
"hsa-mir-1843_unannotated",0,0,0,1.20614508105646,10.0479106337045,5.87812573282289,0,0,0,0,0,3.23096293206034
"hsa-mir-185_mature",3286.04027084737,3636.48108433894,4075.95806353644,68.1471970796897,86.9861977717845,69.2312586310252,4999.57510657104,3833.28545036936,2927.62520177797,125.929964484816,78.0389232025271,106.621776757991
"hsa-mir-186_mature",7789.61003666678,17080.692473592,13135.695216091,62917.3520082289,51658.3181500015,51993.0017944406,21643.2840101148,10929.3118466384,14422.8183292939,58113.1690861424,10.3521020574781,3.23096293206034
"hsa-mir-187_mature",0,0,0,4.82458032422582,0,16.3281270356191,0,0,0,7.43193233025146,1.19447331432439,17.7702961263319
"hsa-mir-188_mature",20.2614590691262,0,0,6.6337979458105,40.1916425348179,34.2890667748002,45.0412171763156,0,67.1088871467729,2.06442564729207,8.75947097171223,3.23096293206034
"hsa-mir-18a_mature",399.703328909126,394.849502703469,311.403723857105,469.793509071489,598.281307446861,415.714114326863,630.577040468419,145.053687577044,220.900086858127,412.059359199498,514.817998473814,479.259501588951
"hsa-mir-1908_mature",14.7356065957281,265.073792024706,34.3071899164608,4.82458032422582,4.59333057540776,13.7156267099201,52.874472337414,61.8895733662056,310.378603053825,3.30308103566732,18.3152574863074,5.92343204211063
"hsa-mir-1909_mature",0,0,0,7.83994302686696,2.29666528770388,8.49062605852195,0,0,41.9430544667331,2.8901959062089,7.56499765738783,5.92343204211063
"hsa-mir-190a_mature",0,0,0,0,6.02874638022269,30.3703162862516,0,0,0,9.90924310700195,3.58341994297318,2.15397528804023
"hsa-mir-190b_mature",0,129.775710678762,71.25339444188,99.5069691871576,124.307008696973,103.193762865113,0,0,81.0899053023506,75.9708638203483,95.1597073745101,143.239356654675
"hsa-mir-191_mature",132.620459361553,82.8355600077207,44.8632483522948,113.980710159835,105.359520073416,105.4797006501,52.874472337414,319.118112669498,86.6823125645817,112.304755212689,108.298913832078,154.009233094876
"hsa-mir-1910_mature",0,27.6118533359069,0,0,8.61249482888955,7.83750097709719,0,0,0,12.3865538837524,1.19447331432439,1.61548146603017
"hsa-mir-1914_mature",73.6780329786406,2.76118533359069,187.370037236055,76.5902126470849,4.01916425348179,3.59218794783621,139.040279109496,36.7469341861846,36.350647204502,9.08347284808512,153.290742004964,8.07740733015086
"hsa-mir-1915_mature",20.2614590691262,66.2684480061766,81.8094528777141,6.03072540528228,5.7416632192597,12.7359390877829,0,0,0,2.8901959062089,1.19447331432439,4.84644439809052
